player_id,player_slug,first_name,last_name,rank,player_url,profile_picture,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,coach,career_high,career_high_date,prize_money_year,prize_money,titles_year,titles,win_loss_year,win_loss
pj32,manuel-pena-lopez,Manuel,Pena Lopez,594,/en/players/manuel-pena-lopez/pj32/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/pena-lopez_manuel_2016.png,ARG,"Mendoza, Argentina","Mendoza, Argentina",(1998.02.10),1998,02,10,,162,73,5,"11""",180,Right-Handed, Two-Handed Backhand,Leonardo Ivan Rudich,469,19.04.15,"$7,372","$43,963",0,0,0-0,0-0
sn70,min-kyu-song,Min-Kyu,Song,594,/en/players/min-kyu-song/sn70/overview,,KOR,"Korea, Seoul","Yong-In, Korea",(1990.08.25),1990,08,25,,170,77,6,"0""",183,Right-Handed, Two-Handed Backhand,,242,18.12.10,"$4,721","$48,484",0,0,0-0,0-2
l837,michael-look,Michael,Look,597,/en/players/michael-look/l837/overview,,AUS,Brisbane,Brisbane,(1987.11.24),1987,11,24,,162,73,6,"2""",188,Right-Handed, Two-Handed Backhand,,323,12.02.06,"$1,780","$65,437",0,0,0-0,0-0
rh69,matthew-christopher-romios,Matthew Christopher,Romios,597,/en/players/matthew-christopher-romios/rh69/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/romios_matthew-christopher_2017.png,AUS,Melbourne,Melbourne,(1999.03.29),1999,03,29,,154,70,6,"1""",185,Right-Handed, Unknown Backhand,,590,19.04.01,"$4,949","$19,002",0,0,0-0,0-0
sf36,igor-sijsling,Igor,Sijsling,599,/en/players/igor-sijsling/sf36/overview,www.atptour.com/-/media/tennis/players/head-shot/compressed/sijsling-headshot-15.png,NED,"Amsterdam, Netherlands","Amsterdam, Netherlands",(1987.08.18),1987,08,18,2006,187,85,6,"3""",191,Right-Handed, One-Handed Backhand,Vedrah Tvrtkovic,52,14.02.17,"$10,928","$2,179,180",0,0,0-0,50-90
e678,jonathan-eysseric,Jonathan,Eysseric,600,/en/players/jonathan-eysseric/e678/overview,www.atptour.com/-/media/tennis/players/head-shot/2017/eysseric_headao17.png,FRA,"Grasse, France","Saint-Germain-En-Laye, France",(1990.05.27),1990,05,27,2008,176,80,5,"11""",180,Left-Handed, Two-Handed Backhand,Pierre Bouteyre,72,18.07.02,"$16,858","$617,701",0,0,1-3,19-39
r0dg,holger-vitus-nodskov-rune,Holger Vitus Nodskov,Rune,600,/en/players/holger-vitus-nodskov-rune/r0dg/overview,,DEN,"Charlottenlund, Denmark","Copenhagen, Denmark",(2003.04.29),2003,04,29,,149,68,6,"0""",183,Right-Handed, Two-Handed Backhand,Lars Christensen,600,19.07.01,$504,$504,0,0,0-0,1-0
t0bw,james-trotter,James,Trotter,600,/en/players/james-trotter/t0bw/overview,,JPN,,,(1999.07.29),1999,07,29,,,,,,,,,,600,19.07.01,$520,"$1,330",0,0,0-0,0-0
i426,masamichi-imamura,Masamichi,Imamura,603,/en/players/masamichi-imamura/i426/overview,,JPN,,,(1998.11.23),1998,11,23,,,,,,,,,,595,19.03.18,"$1,520","$4,378",0,0,0-0,0-0
d0dp,liam-draxl,Liam,Draxl,604,/en/players/liam-draxl/d0dp/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/draxl_liam_pp18.png,CAN,Canada,Newmarket,(2001.12.05),2001,12,05,,170,77,6,"1""",185,Right-Handed, Two-Handed Backhand,,601,19.05.27,"$1,372","$3,236",0,0,0-0,0-0
k0db,cannon-kingsley,Cannon,Kingsley,604,/en/players/cannon-kingsley/k0db/overview,,USA,,,(2001.05.06),2001,05,06,,,,,,,,,,1109,18.08.13,$480,"$6,132",0,0,0-0,0-0
m0da,keenan-mayo,Keenan,Mayo,604,/en/players/keenan-mayo/m0da/overview,,USA,,,,,,,,,,,,,,,,593,19.01.14,"$1,104","$2,260",0,0,0-0,0-0
n0aq,olimjon-nabiev,Olimjon,Nabiev,604,/en/players/olimjon-nabiev/n0aq/overview,,UZB,,,(2002.06.25),2002,06,25,,,,,,,,,,604,19.07.01,"$1,040","$2,400",0,0,0-0,0-0
n390,frederik-nielsen,Frederik,Nielsen,604,/en/players/frederik-nielsen/n390/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/nielsen-f_headshot_getty11.png,DEN,"Lyngby, Denmark","Lyngby, Denmark",(1983.08.27),1983,08,27,2001,191,87,6,"2""",188,Right-Handed, Two-Handed Backhand,Patrik Langvardt,17,13.04.01,"$98,910","$1,143,675",1,3,16-11,80-63
va39,dimitriy-voronin,Dimitriy,Voronin,604,/en/players/dimitriy-voronin/va39/overview,,RUS,"Moscow, Russia","Moscow, Russia",(1999.05.28),1999,05,28,,149,68,5,"8""",173,Right-Handed, Two-Handed Backhand,Landin,593,19.05.27,"$2,874","$21,640",0,0,0-0,0-0
h0ba,shinji-hazawa,Shinji,Hazawa,610,/en/players/shinji-hazawa/h0ba/overview,,JPN,Japan,"Sanda, Japan",(1999.04.12),1999,04,12,,149,68,5,"9""",175,Right-Handed, Two-Handed Backhand,,564,19.05.27,"$1,429","$10,221",0,0,0-0,0-0
n0al,govind-nanda,Govind,Nanda,610,/en/players/govind-nanda/n0al/overview,,USA,,,(2001.02.17),2001,02,17,,,,,,,Right-Handed, Two-Handed Backhand,,601,19.05.27,"$4,330","$8,034",0,0,0-0,0-0
p701,michal-przysiezny,Michal,Przysiezny,610,/en/players/michal-przysiezny/p701/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/przysiezny-m_headshot_getty14.png,POL,"Wroclaw, Poland","Glogow, Poland",(1984.02.16),1984,02,16,2001,185,84,6,"1""",185,Right-Handed, Unknown Backhand,,57,14.01.27,"$1,813","$1,341,229",0,0,0-0,31-75
rb89,nik-razborsek,Nik,Razborsek,610,/en/players/nik-razborsek/rb89/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/razborsek_nik_getty18.png,SLO,"Litija, Slovenia","Ljubljana, Slovenia",(1993.10.04),1993,10,04,,154,70,5,"8""",173,Left-Handed, Two-Handed Backhand,,409,18.12.17,"$6,642","$51,469",0,0,0-0,1-2
ra24,ruan-roelofse,Ruan,Roelofse,610,/en/players/ruan-roelofse/ra24/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/roelofse-ruan-16.png,RSA,"Cape Town, South Africa","Cape Town, South Africa",(1989.11.18),1989,11,18,,216,98,6,"2""",188,Right-Handed, Two-Handed Backhand,Earl Grainger,122,16.04.18,"$4,720","$159,747",0,0,0-0,9-5
sx51,saida'lo-saidkarimov,Saida'Lo,Saidkarimov,610,/en/players/saida'lo-saidkarimov/sx51/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/saidkarimovsaidalo2017.png,UZB,"Tashkent,Uzbekistan",Tashkent,(1997.09.24),1997,09,24,,150,68,5,"9""",175,Right-Handed, Two-Handed Backhand,Petr Lebed,610,19.07.01,"$2,026","$19,473",0,0,0-0,0-0
w723,pol-wattanakul,Pol,Wattanakul,610,/en/players/pol-wattanakul/w723/overview,,THA,,,(1995.08.03),1995,08,03,,,,,,,,,,593,19.05.27,"$1,922","$20,909",0,0,0-0,0-2
da85,gianluca-di-nicola,Gianluca,Di Nicola,617,/en/players/gianluca-di-nicola/da85/overview,,ITA,,,(1995.12.07),1995,12,07,,,,,,,,,,522,18.04.23,"$1,433","$34,756",0,0,0-0,0-0
e928,alexander-erler,Alexander,Erler,617,/en/players/alexander-erler/e928/overview,,AUT,Kufstein,Innsbruck,(1997.10.27),1997,10,27,,182,83,6,"4""",193,Right-Handed, Two-Handed Backhand,,398,18.12.03,"$4,597","$36,531",0,0,0-0,0-0
gg65,michael-geerts,Michael,Geerts,617,/en/players/michael-geerts/gg65/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/geerts-michael_head_pp2019.png,BEL,"Antwerp, Belgium","Antwerp, Belgium",(1995.01.17),1995,01,17,,161,73,5,"11""",180,Right-Handed, Two-Handed Backhand,"Fred Hemmes, Johan Van Herck",435,16.08.08,"$3,494","$50,869",0,0,0-0,0-0
g0ab,axel-geller,Axel,Geller,617,/en/players/axel-geller/g0ab/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/geller_axel_head2018.png,ARG,Buenos Aires,Argentina,(1999.04.01),1999,04,01,,195,88,6,"3""",191,Right-Handed, Two-Handed Backhand,Juan Mateus,605,19.01.14,,"$10,813",0,0,0-0,0-0
hb35,maxime-hamou,Maxime,Hamou,617,/en/players/maxime-hamou/hb35/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/hamou-m_headshot_lq.png,FRA,"Paris, France","Nimes, France",(1995.06.08),1995,06,08,,165,75,6,"1""",185,Right-Handed, Two-Handed Backhand,Alois Beust,211,15.07.27,"$11,632","$178,126",0,0,0-0,0-3
kh77,niki-kaliyanda-poonacha,Niki,Kaliyanda Poonacha,617,/en/players/niki-kaliyanda-poonacha/kh77/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/kaliyanda-poonacha_niki.png,IND,"Anantapur, India","Neyveli, India",(1995.04.27),1995,04,27,,187,85,6,"2""",188,Right-Handed, Two-Handed Backhand,,532,18.12.24,$897,"$24,514",0,0,0-0,0-0
kd71,jonathan-kanar,Jonathan,Kanar,617,/en/players/jonathan-kanar/kd71/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/kanar_head_pp18.png,FRA,,"Toulon, France",(1994.09.19),1994,09,19,,159,72,5,"11""",180,Left-Handed, Unknown Backhand,,491,18.04.16,$260,"$45,713",0,0,0-0,0-0
t868,walter-trusendi,Walter,Trusendi,617,/en/players/walter-trusendi/t868/overview,,ITA,,,(1985.01.03),1985,01,03,,,,,,,,,,161,09.08.31,$367,"$190,682",0,0,0-0,0-0
ml48,antonio-massara,Antonio,Massara,625,/en/players/antonio-massara/ml48/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/massara_antonio_head_pp18.png,ITA,"Siracusa, Italy","Catania, Italy",(1995.09.16),1995,09,16,,154,70,5,"10""",178,Right-Handed, Two-Handed Backhand,Paolo Cannova - Nico De Simone,465,16.08.22,$830,"$48,148",0,0,0-0,0-0
rb00,ricardo-rodriguez---pace,Ricardo,Rodriguez - Pace,625,/en/players/ricardo-rodriguez---pace/rb00/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/rodriguez_ricardo_head_pp18.png,VEN,,,(1993.04.28),1993,04,28,,,,,,,,,,282,14.06.09,"$4,792","$91,615",0,0,0-0,20-9
a0b6,jaimee-floyd-angele,Jaimee Floyd,Angele,627,/en/players/jaimee-floyd-angele/a0b6/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/angele_jaimee-floyd_2018.png,FRA,France,Clichy,(2000.03.27),2000,03,27,,206,93,6,"9""",206,Right-Handed, Two-Handed Backhand,,0,eer High,$618,"$24,626",0,0,0-0,0-0
bp29,peter-bothwell,Peter,Bothwell,627,/en/players/peter-bothwell/bp29/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/bothwell_peter_head_pp18.png,IRL,Hillsborough,Belfast,(1995.09.28),1995,09,28,,154,70,5,"9""",175,Right-Handed, One-Handed Backhand,Dan Kiernan,605,19.01.14,"$4,248","$37,586",0,0,0-0,2-2
fc03,james-frawley,James,Frawley,627,/en/players/james-frawley/fc03/overview,,AUS,"Canberra, Australia","Canberra, Australia",(1994.03.29),1994,03,29,,163,74,6,"0""",183,Right-Handed, Unknown Backhand,Alun Jones,577,19.05.27,"$1,064","$27,577",0,0,0-0,0-2
pa97,n-vijay-sundar-prashanth,N Vijay Sundar,Prashanth,627,/en/players/n-vijay-sundar-prashanth/pa97/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/prashanth_nvijay_head_pp18.png,IND,"Chennai, India","Chennai, India",(1986.10.27),1986,10,27,,165,75,5,"10""",178,Right-Handed, Two-Handed Backhand,Mahendra Varman,193,18.07.02,"$3,365","$115,727",0,0,0-0,0-0
s0gr,timofey-skatov,Timofey,Skatov,627,/en/players/timofey-skatov/s0gr/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/skatov_timofey_head_pp2019.png,KAZ,"Astana, Kazakhstan",Petropavlovsk,(2001.01.21),2001,01,21,,160,73,5,"8""",173,Right-Handed, Two-Handed Backhand,Jose Altur,615,19.05.27,"$4,597","$7,667",0,0,0-0,0-0
gb71,marc-giner,Marc,Giner,632,/en/players/marc-giner/gb71/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/giner_marc_2018.png,ESP,"Valencia, Spain","Pego, Spain",(1991.06.18),1991,06,18,,167,76,6,"0""",183,Right-Handed, One-Handed Backhand,,245,13.04.29,,"$147,182",0,0,0-0,0-0
hc23,runhao-hua,Runhao,Hua,632,/en/players/runhao-hua/hc23/overview,,CHN,China,"Shanghai, China",(1996.03.06),1996,03,06,,153,69,6,"1""",185,Right-Handed, Two-Handed Backhand,,388,19.05.06,"$1,145","$22,702",0,0,0-0,0-1
m0b2,yuki-mochizuki,Yuki,Mochizuki,632,/en/players/yuki-mochizuki/m0b2/overview,,JPN,,"Osaka, Japan",(1997.11.23),1997,11,23,,132,60,5,"8""",173,Right-Handed, Two-Handed Backhand,,601,18.12.24,"$8,385","$23,300",0,0,0-0,0-0
i09n,federico-iannaccone,Federico,Iannaccone,635,/en/players/federico-iannaccone/i09n/overview,,ITA,,,(1999.03.26),1999,03,26,,,,,,,,,,628,19.05.27,"$1,931","$10,632",0,0,0-0,0-0
i327,guy-orly-iradukunda,Guy Orly,Iradukunda,635,/en/players/guy-orly-iradukunda/i327/overview,,BDI,,,(1996.03.21),1996,03,21,,,,,,,,,,610,19.01.14,"$3,520","$13,691",0,0,0-0,0-0
si36,eduardo-struvay,Eduardo,Struvay,635,/en/players/eduardo-struvay/si36/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/struvay-eduardo-16.png,COL,,,(1990.12.17),1990,12,17,,,,,,,,,,158,16.06.13,"$8,032","$247,832",0,0,0-0,0-3
f774,lorenzo-frigerio,Lorenzo,Frigerio,638,/en/players/lorenzo-frigerio/f774/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/frigerio_lorenzo_2016.png,ITA,Lecco,"Lecco, Italy",(1989.02.17),1989,02,17,,176,80,,,,Right-Handed, Two-Handed Backhand,Adamo Panzeri,375,17.07.31,"$5,942","$72,258",0,0,0-0,0-0
la94,christian-lindell,Christian,Lindell,638,/en/players/christian-lindell/la94/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/lindell-c_headshot_lq14.png,SWE,"Rio De Janeiro, Brazil","Rio De Janeiro, Brazil",(1991.11.20),1991,11,20,,191,87,6,"4""",193,Right-Handed, Two-Handed Backhand,Tiago Bartolo - Techset Tennis,177,15.07.20,"$9,638","$273,579",0,0,0-0,7-14
e830,eduard-esteve-lobato,Eduard,Esteve Lobato,640,/en/players/eduard-esteve-lobato/e830/overview,,ESP,"Barcelona, Spain","Reus, Spain",(1994.09.18),1994,09,18,,182,83,6,"2""",188,Right-Handed, Two-Handed Backhand,,353,18.11.05,"$9,599","$89,791",0,0,0-0,0-0
f0a3,sergey-fomin,Sergey,Fomin,640,/en/players/sergey-fomin/f0a3/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/fomin_sergey_017.png,UZB,Uzbekistan,"Tashkent, Uzbekistan",(2001.02.01),2001,02,01,,176,80,6,"0""",183,Right-Handed, Two-Handed Backhand,Ravshan Sultanov,439,19.05.20,"$2,120","$17,000",0,0,0-0,0-0
h09f,yu-hsiou-hsu,Yu Hsiou,Hsu,642,/en/players/yu-hsiou-hsu/h09f/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/hsiou_head_pp18.png,TPE,Changhwa,Changhwa,(1999.04.02),1999,04,02,,154,70,5,"10""",178,Right-Handed, Two-Handed Backhand,,267,18.11.19,"$3,644","$38,036",0,0,0-0,0-0
cf10,nick-chappell,Nick,Chappell,643,/en/players/nick-chappell/cf10/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/chappell_head_pp18.png,USA,"Naples, Florida","Toronto, Canada",(1992.09.19),1992,09,19,,180,82,5,"10""",178,Left-Handed, Two-Handed Backhand,Hector Clavijo,616,19.01.14,"$3,872","$41,226",0,0,0-0,0-0
sk69,joao-pedro-sorgi,Joao Pedro,Sorgi,643,/en/players/joao-pedro-sorgi/sk69/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/sorgo_joaopedro_head_pp18.png,BRA,"Sertaozinho, SP",Sertaozinho,(1993.10.18),1993,10,18,,181,82,6,"2""",188,Right-Handed, Two-Handed Backhand,Cristian Kordasz,251,17.09.18,"$6,809","$119,506",0,0,0-0,1-2
z09k,evan-zhu,Evan,Zhu,645,/en/players/evan-zhu/z09k/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/zhu_evan_2018.png,USA,US,"Ann Arbor, MI, USA",(1998.08.15),1998,08,15,,155,70,6,"1""",185,Right-Handed, Two-Handed Backhand,"Taylor Dent, Phil Dent",628,18.12.24,"$5,712","$38,347",0,0,0-0,0-0
sn44,bruno-santanna,Bruno,Santanna,646,/en/players/bruno-santanna/sn44/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2017/santanna_bruno_2017.png,BRA,"São José dos campos, Brazil","São José dos campos, Brazil",(1993.07.12),1993,07,12,,176,80,5,"9""",175,Right-Handed, Two-Handed Backhand,David klier,337,13.10.07,"$5,285","$121,258",0,0,0-0,0-0
c0aj,jie-cui,Jie,Cui,647,/en/players/jie-cui/c0aj/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/cui_head_pp18.png,CHN,,"Beijing, China",(1998.01.24),1998,01,24,,159,72,6,"0""",183,Right-Handed, Two-Handed Backhand,Tian Tian,639,19.05.27,"$6,331","$21,335",0,0,0-0,0-0
va22,matej-vocel,Matej,Vocel,648,/en/players/matej-vocel/va22/overview,,CZE,,Prague,(1997.05.20),1997,05,20,,194,88,6,"2""",188,Right-Handed, Two-Handed Backhand,,641,18.12.24,$258,"$25,823",0,0,0-0,0-0
bm08,stefano-baldoni,Stefano,Baldoni,649,/en/players/stefano-baldoni/bm08/overview,,ITA,,,(1997.08.26),1997,08,26,,,,,,,,,,636,18.12.24,$416,"$6,131",0,0,0-0,0-0
bt72,nuno-borges,Nuno,Borges,649,/en/players/nuno-borges/bt72/overview,,POR,Portugal,"Maia, Portugal",(1997.02.19),1997,02,19,,165,75,6,"1""",185,Right-Handed, Two-Handed Backhand,,454,18.12.17,$260,"$25,014",0,0,0-0,0-0
d0cf,savriyan-danilov,Savriyan,Danilov,649,/en/players/savriyan-danilov/d0cf/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/danilov_savriyan_head_pp2019.png,RUS,Moscow,Moscow,(2000.06.03),2000,06,03,,165,75,6,"2""",188,Right-Handed, Two-Handed Backhand,Aleksander Kuznetsov,640,19.04.01,"$3,550","$7,828",0,0,0-0,0-0
ea24,tomas-martin-etcheverry,Tomas Martin,Etcheverry,649,/en/players/tomas-martin-etcheverry/ea24/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/etcheverry_tomas-martin_head2018.png,ARG,La Plata -  Buenos Aires,La Plata,(1999.07.18),1999,07,18,,180,82,6,"5""",196,Right-Handed, Two-Handed Backhand,Franco Squillari,456,18.12.17,"$6,663","$27,098",0,0,0-0,0-0
o660,genaro-alberto-olivieri,Genaro Alberto,Olivieri,649,/en/players/genaro-alberto-olivieri/o660/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/olivieri_genaro_alberto-2017.png,ARG,Bragado-Buenos Aires-Argentina,Bragado,(1998.08.04),1998,08,04,,161,73,5,"9""",175,Right-Handed, Two-Handed Backhand,gonzalo bernardo/juan ingancio siga,463,18.08.06,"$7,101","$38,304",0,0,0-0,0-0
sy31,ryan-james-storrie,Ryan James,Storrie,649,/en/players/ryan-james-storrie/sy31/overview,,GBR,,"Dorchester, England",(1998.02.28),1998,02,28,,,,,,,Right-Handed, Two-Handed Backhand,,626,18.04.30,"$3,740","$25,295",0,0,0-0,0-0
dh53,vlad-andrei-dancu,Vlad Andrei,Dancu,655,/en/players/vlad-andrei-dancu/dh53/overview,,ROU,,,(1999.03.08),1999,03,08,,,,,,,,,,655,19.05.20,"$3,276","$10,353",0,0,0-0,0-0
mw54,dragos-nicolae-madaras,Dragos Nicolae,Madaras,655,/en/players/dragos-nicolae-madaras/mw54/overview,,SWE,Sweden,"Deva, Romania",(1997.09.12),1997,09,12,,187,85,6,"3""",191,Left-Handed, Two-Handed Backhand,,624,18.10.22,"$4,235","$32,486",0,0,0-0,0-0
p0bm,tadeas-paroulek,Tadeas,Paroulek,655,/en/players/tadeas-paroulek/p0bm/overview,,CZE,,,(1999.12.30),1999,12,30,,,,,,,,,,540,18.12.17,"$2,268","$21,017",0,0,0-0,0-0
c813,ti-chen,Ti,Chen,658,/en/players/ti-chen/c813/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/chen-t_headshot_getty08.png,TPE,Taiwan,keelung,(1983.10.03),1983,10,03,2002,162,73,5,"10""",178,Right-Handed, Unknown Backhand,,119,14.07.28,"$1,722","$530,603",0,0,0-0,3-5
f0as,linus-frost,Linus,Frost,658,/en/players/linus-frost/f0as/overview,,SWE,"Borås, Sweden",Borås,(1995.06.14),1995,06,14,,203,92,6,"5""",196,Right-Handed, Two-Handed Backhand,Luca,650,18.12.24,"$1,350","$12,088",0,0,0-0,0-0
f965,sora-fukuda,Sora,Fukuda,658,/en/players/sora-fukuda/f965/overview,www.atptour.com/-/media/tennis/players/head-shot/2018/fokuda_sora_head2018.png,JPN,"Bradenton, FL","Kyoto, Japan",(1997.10.03),1997,10,03,,159,72,6,"0""",183,Left-Handed, Two-Handed Backhand,,378,17.11.13,"$3,187","$43,633",0,0,0-0,0-0
kc51,peter-kobelt,Peter,Kobelt,658,/en/players/peter-kobelt/kc51/overview,,USA,"Columbus, OH/Tel Aviv, Israel","Cincinnati, OH, USA",(1990.11.17),1990,11,17,,200,91,6,"7""",201,Right-Handed, One-Handed Backhand,Julian Olivari,332,16.05.16,"$7,257","$75,025",0,0,0-0,0-0
n598,takuto-niki,Takuto,Niki,658,/en/players/takuto-niki/n598/overview,www.atptour.com/-/media/tennis/players/head-shot/2016/08/07/01/43/niki.jpg,JPN,"Kobe, Japan","San Diego,CA, USA",(1987.10.12),1987,10,12,,162,73,6,"0""",183,Right-Handed, Two-Handed Backhand,"Eiji Takeuchi,Masafumi Komada",269,18.04.23,"$1,955","$154,444",0,0,0-0,0-0
pc09,jose-pereira,Jose,Pereira,658,/en/players/jose-pereira/pc09/overview,www.atptour.com/-/media/tennis/players/head-shot/lr2018/pereira_jose_2018.png,BRA,"Curitiba-Parana, Brazil","Santana do Ipanema, Brazil",(1991.01.26),1991,01,26,,163,74,5,"11""",180,Right-Handed, Two-Handed Backhand,Richard Tsukada and Renato Pereira,232,15.09.14,$672,"$152,353",0,0,0-0,0-0
n754,patrik-niklas-salminen,Patrik,Niklas-Salminen,664,/en/players/patrik-niklas-salminen/n754/overview,,FIN,"Tampere, Finland","Tampere, Finland",(1997.03.05),1997,03,05,,190,86,6,"2""",188,Left-Handed, Two-Handed Backhand,Boris Chernov,255,18.10.29,"$1,278","$38,125",0,0,0-0,2-1
pg04,martins-podzus,Martins,Podzus,664,/en/players/martins-podzus/pg04/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/podzus_martins_head_pp2019.png,LAT,"Bauska, Latvia","Riga, Latvia",(1994.06.29),1994,06,29,,192,87,6,"2""",188,Right-Handed, Two-Handed Backhand,Alvis Podzus,434,18.10.08,"$5,746","$60,686",0,0,0-0,7-8
r822,laurent-rochette,Laurent,Rochette,664,/en/players/laurent-rochette/r822/overview,www.atptour.com/-/media/tennis/players/head-shot/compressed/rochette-headshot15.png,FRA,"Bordeaux, France","Bordeaux, France",(1988.02.05),1988,02,05,2006,169,77,5,"11""",180,Right-Handed, Two-Handed Backhand,Frederic Spindler,202,12.10.08,"$2,550","$193,552",0,0,0-0,0-0
cn08,jordan-correia,Jordan,Correia,667,/en/players/jordan-correia/cn08/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/correia_jordan_head19.png,BRA,"Alicante, Spain","São M, Brazil",(1997.07.05),1997,07,05,,162,73,5,"11""",180,Right-Handed, Two-Handed Backhand,Oscar Soria,399,18.12.17,"$3,454","$29,889",0,0,0-0,0-0
g717,fred-gil,Fred,Gil,667,/en/players/fred-gil/g717/overview,www.atptour.com/-/media/tennis/players/head-shot/lq/active/gil-f_headshot_lq09.png,POR,"Sintra, Portugal","Lisboa, Portugal",(1985.03.24),1985,03,24,2003,165,75,5,"8""",173,Right-Handed, Two-Handed Backhand,Gonçalo Figueiredo,105,10.09.20,"$3,583","$1,485,043",0,1,0-1,23-36
gh46,william-griffith,William,Griffith,667,/en/players/william-griffith/gh46/overview,,USA,Fresno,Fresno,(1995.09.28),1995,09,28,,175,79,6,"0""",183,Right-Handed, Two-Handed Backhand,,636,18.12.24,"$1,938","$5,578",0,0,0-0,0-0
m0hc,emiliano-maggioli,Emiliano,Maggioli,667,/en/players/emiliano-maggioli/m0hc/overview,,ITA,,,(2001.04.30),2001,04,30,,,,,,,,,,656,19.05.27,"$5,723","$8,403",0,0,0-0,0-0
y09u,simon-yitbarek,Simon,Yitbarek,667,/en/players/simon-yitbarek/y09u/overview,,SWE,Stockholm,Gothenburg,(2000.10.31),2000,10,31,,162,73,5,"11""",180,Right-Handed, Two-Handed Backhand,Yerko Muller,661,19.05.06,"$3,177","$5,785",0,0,0-0,0-0
f871,jack-findel-hawkins,Jack,Findel-Hawkins,672,/en/players/jack-findel-hawkins/f871/overview,,GBR,U.K.,Exeter,(1994.10.06),1994,10,06,,195,88,6,"1""",185,Right-Handed, One-Handed Backhand,,635,18.12.03,"$1,638","$17,734",0,0,0-0,0-0
gc17,oscar-jose-gutierrez,Oscar Jose,Gutierrez,672,/en/players/oscar-jose-gutierrez/gc17/overview,www.atptour.com/-/media/tennis/players/head-shot/2019/gutierrez_oscar_head_pp2019.png,BRA,"Porto Alegre, Brazil","Canoas, Brazil",(1993.04.25),1993,04,25,,148,67,5,"7""",170,Right-Handed, Two-Handed Backhand,JosT Gutierrez,386,18.12.03,"$4,430","$58,511",0,0,0-0,0-0
